treatment,outcome,treatment_descr,outcome_descr,treated_descr,n_events,time,leadtime,interval,n.risk,n.event,n.censor,sumerand,surv,surv.ll,surv.ul,se.surv_greenwood,haz_km,cml.haz_km,se.haz_km,haz_ac,cml.haz_ac,se.haz_ac,llsurv,se.llsurv
pfizer,postest,BNT162b2,Positive SARS-CoV-2 test,Boosted,22899,4,5,1,3640965,2082,199040,1.5714339404077896e-10,0.9984253482185514,0.9983857698972942,0.9984649265398087,2.0211436820369403e-5,5.718264251372919e-4,0.001576124050345886,1.2528516589520385e-5,5.88068480320325e-4,0.0015764937656186449,1.2888059163233487e-5,-6.452552033558088,0.012840726424212688
pfizer,postest,BNT162b2,Positive SARS-CoV-2 test,Boosted,22899,5,6,1,3439843,2021,213149,1.7090088272474353e-10,0.9978387409570603,0.9977906815669623,0.9978853868356848,2.4045479068660055e-5,5.875268144505432e-4,0.0021636508647964294,1.306522575446777e-5,6.064956554984639e-4,0.0021641932415801665,1.34910116560421e-5,-6.135707623657511,0.011134668578068262
pfizer,postest,BNT162b2,Positive SARS-CoV-2 test,Boosted,22899,6,7,1,3224673,1917,177743,1.8446288892016152e-10,0.9972450661382017,0.9971913527022098,0.9972987795741938,2.7585244454735132e-5,5.944788820447841e-4,0.0027581297468412132,1.3573637520072752e-5,6.115138780474811e-4,0.0027588488962573543,1.3966746185176024e-5,-5.892941752822954,0.010026447294428606
pfizer,postest,BNT162b2,Positive SARS-CoV-2 test,Boosted,22899,7,8,1,3045013,1751,191575,1.8895467951636636e-10,0.9966725939914454,0.9966118129980861,0.9967319614733312,3.078586880618723e-5,5.750385958943361e-4,0.003333168342735549,1.3738174170198195e-5,5.938914986348296e-4,0.0033340528902550508,1.4192667105648512e-5,-5.70356663087563,0.009264604622234277
pfizer,postest,BNT162b2,Positive SARS-CoV-2 test,Boosted,22899,8,9,1,2851687,1544,162223,1.899672736050007e-10,0.9961326326085789,0.9960661975693256,0.9961976541363585,3.369338459361213e-5,5.414338950943774e-4,0.0038746022378299268,1.3775399081415246e-5,5.574402660694161e-4,0.003875633413609525,1.418648069529503e-5,-5.553046167958563,0.008727404675459566
pfizer,postest,BNT162b2,Positive SARS-CoV-2 test,Boosted,22899,9,10,1,2687920,1149,141376,1.5910104709598445e-10,0.9957071656550636,0.9956350765699165,0.9957764277172637,3.59445607716611e-5,4.274680794071252e-4,0.0043020703172370525,1.2608134474627306e-5,4.3910981853758084e-4,0.004303192883541373,1.2954275328875621e-5,-5.448398000766282,0.008389019829177408
pfizer,postest,BNT162b2,Positive SARS-CoV-2 test,Boosted,22899,10,11,1,2545395,925,128215,1.4282006002779108e-10,0.9953453067178546,0.9952703906097605,0.9954188093144751,3.784925175172978e-5,3.634013581389136e-4,0.004665471675375965,1.1946391793387627e-5,3.7285983493394334e-4,0.004666660287955187,1.2259555640949329e-5,-5.367311604902668,0.008148502736951453
pfizer,postest,BNT162b2,Positive SARS-CoV-2 test,Boosted,22899,11,12,1,2416255,699,119409,1.1976152011283758e-10,0.9950569503772662,0.9949792072462251,0.9951332799968337,3.937407054913289e-5,2.892906584776855e-4,0.004954762333853651,1.0940394798979704e-5,2.966639942857167e-4,0.004955992799047403,1.1220862669164642e-5,-5.307157768193011,0.00798421105796587
pfizer,postest,BNT162b2,Positive SARS-CoV-2 test,Boosted,22899,12,13,1,2296147,542,142238,1.0282588030870222e-10,0.9948223074726698,0.9947417373186818,0.9949014641151842,4.063679696551996e-5,2.3604760496605837e-4,0.00519080993881971,1.0137916079375107e-5,2.4362211243744822e-4,0.005192068267634218,1.0464465683634417e-5,-5.260623151046949,0.007867449457103198
pfizer,postest,BNT162b2,Positive SARS-CoV-2 test,Boosted,22899,13,14,1,2153367,456,116405,9.836049658428983e-11,0.9946116942631222,0.9945282970861874,0.9946922644171102,4.180852935688331e-5,2.1176139506177998e-4,0.005402571333881489,9.91558586686169e-6,2.1766769541702098e-4,0.005403852087305991,1.0193223697994997e-5,-5.220643230223619,0.007778722904658619
pfizer,postest,BNT162b2,Positive SARS-CoV-2 test,Boosted,22899,14,15,1,2036506,368,120489,8.874725226515618e-11,0.9944321783059913,0.9943473676175829,0.9945155754829261,4.283786881762064e-5,1.8070165273267056e-4,0.00558327298661416,9.418873691302391e-6,1.8622751385003876e-4,0.005584570068549385,9.707780190852592e-6,-5.187747829092926,0.007713712714757324
pfizer,postest,BNT162b2,Positive SARS-CoV-2 test,Boosted,22899,15,16,1,1915649,291,103808,7.930984329421691e-11,0.9942809325783297,0.9941947083784478,0.994365743266738,4.3737062628481473e-5,1.5190674283232472e-4,0.005735179729446485,8.904254585556561e-6,1.5614943017531395e-4,0.005736488350379527,9.153641679577553e-6,-5.16090804151603,0.007668224548585139
pfizer,postest,BNT162b2,Positive SARS-CoV-2 test,Boosted,22899,16,17,1,1811550,255,92935,7.771425120027656e-11,0.9941409949424559,0.9940519437196271,0.9942272191423377,4.4600428798172154e-5,1.4076343462780493e-4,0.0058759431640742895,8.814327773023679e-6,1.4447960429586024e-4,0.005877261693109361,9.04766375403578e-6,-5.136664323993592,0.007633372706939744
pfizer,postest,BNT162b2,Positive SARS-CoV-2 test,Boosted,22899,17,18,1,1718360,253,80535,8.569513342236346e-11,0.9939939897492147,0.993904938526386,0.9940830409720435,4.55332990964966e-5,1.472334085988966e-4,0.0060231765726731865,9.255803633766579e-6,1.5077778691582547e-4,0.006024505941610542,9.479318219431254e-6,-5.1119198043601575,0.007603684541332028
pfizer,postest,BNT162b2,Positive SARS-CoV-2 test,Boosted,22899,18,19,1,1637572,225,77072,8.391534525811526e-11,0.9938582926477614,0.9937664144019857,0.9939487573820636,4.642843059364287e-5,1.3739853881233926e-4,0.006160575111485525,9.159273287256716e-6,1.4071967795832634e-4,0.006161913920466855,9.381311840667298e-6,-5.089367848319895,0.007581313602785622
pfizer,postest,BNT162b2,Positive SARS-CoV-2 test,Boosted,22899,19,20,1,1560275,230,100000,9.449080745381135e-11,0.9937112874545202,0.993617995697271,0.9938031657002959,4.741592191909363e-5,1.4740991171428115e-4,0.006307985023199807,9.719205304133535e-6,1.5230174286168352e-4,0.006309334698090013,1.0042479501596086e-5,-5.06572504410665,0.007562767371084451
pfizer,postest,BNT162b2,Positive SARS-CoV-2 test,Boosted,22899,20,21,1,1460045,187,73339,8.773335774007286e-11,0.9935840714219076,0.9934879526417115,0.9936773631791569,4.8314643994947916e-5,1.280782441637073e-4,0.006436063267363514,9.365408998566276e-6,1.313864715495594e-4,0.006437421144972436,9.60793033402366e-6,-5.045627262391976,0.007553749840378851
pfizer,postest,BNT162b2,Positive SARS-CoV-2 test,Boosted,22899,21,22,1,1386519,195,77107,1.0144812958963582e-10,0.9934441337860339,0.9933466014943643,0.99354025256623,4.933325939078542e-5,1.4063997680522229e-4,0.006576703244168736,1.0070729679176912e-5,1.446729204936982e-4,0.006578071012506531,1.0360242996520843e-5,-5.024013735818004,0.007549150301711339
pfizer,postest,BNT162b2,Positive SARS-CoV-2 test,Boosted,22899,22,23,1,1309217,180,68286,1.0502893146023633e-10,0.993307023173107,0.993208077369964,0.9934059689762501,5.036595090492091e-5,1.374867573519134e-4,0.00671419000152065,1.024695336532415e-5,1.4117824223676534e-4,0.00671556722202909,1.0522804859961331e-5,-5.003326981683993,0.007550415836397284
pfizer,postest,BNT162b2,Positive SARS-CoV-2 test,Boosted,22899,23,24,1,1240751,179,59854,1.1629108493363082e-10,0.9931642585142864,0.9930624856881963,0.9932646178289029,5.148498451546313e-5,1.4426746381828424e-4,0.006858457465338934,1.0782278669846779e-5,1.4784413923944514e-4,0.006859845093398899,1.1050389762334206e-5,-4.9820704186364875,0.007556931239620351
pfizer,postest,BNT162b2,Positive SARS-CoV-2 test,Boosted,22899,24,25,1,1180718,151,52768,1.0832785002878744e-10,0.9930370424816738,0.9929338561441102,0.9931388153077638,5.250571523070509e-5,1.278882849249355e-4,0.00698634575026387,1.0406735514782463e-5,1.3081991598935593e-4,0.00698774155672782,1.064597375818085e-5,-4.9635978712626185,0.0075666645724239215
pfizer,postest,BNT162b2,Positive SARS-CoV-2 test,Boosted,22899,25,26,1,1127799,139,48574,1.0929616396950151e-10,0.9929154804949551,0.9928094671344446,0.9930186668325186,5.351563670314376e-5,1.2324891226184808e-4,0.007109594662525718,1.0453192065732608e-5,1.2596940937112717e-4,0.007110998064761087,1.068458582949818e-5,-4.946112670228017,0.007579462412714639
pfizer,postest,BNT162b2,Positive SARS-CoV-2 test,Boosted,22899,26,27,1,1079086,177,75554,1.520310841118755e-10,0.9927515131640323,0.9926440862920484,0.9928589400360163,5.488915155328249e-5,1.640277049280595e-4,0.007273622367453777,1.232806609256602e-5,1.69992811320945e-4,0.007275039223704374,1.2777442095687654e-5,-4.923306074364631,0.007599949175457644
pfizer,postest,BNT162b2,Positive SARS-CoV-2 test,Boosted,22899,27,28,1,1003355,157,52040,1.5597621435330589e-10,0.9925960269019503,0.9924857730070195,0.9927062807968812,5.626323173361128e-5,1.5647502628680777e-4,0.0074300973937405845,1.248708954912285e-5,1.606538303915093e-4,0.007431526493485224,1.2821571456129907e-5,-4.902023991356419,0.007627357714135509
pfizer,postest,BNT162b2,Positive SARS-CoV-2 test,Boosted,22899,28,29,1,951158,142,52626,1.5698127631817507e-10,0.9924490217087092,0.9923345272793579,0.9925606891151135,5.761271792429336e-5,1.4929170547900558e-4,0.007579389099219591,1.2527346399458914e-5,1.5355102976511017e-4,0.007580829344080211,1.288571613463675e-5,-4.882132673165144,0.007657622554893965
pfizer,postest,BNT162b2,Positive SARS-CoV-2 test,Boosted,22899,29,30,1,898390,142,49367,1.75965357567809e-10,0.9922921219351537,0.9921748004828554,0.992406616364505,5.908839853710742e-5,1.580605305045693e-4,0.0077374496297241595,1.326309675786313e-5,1.6253918253092967e-4,0.007738902367466961,1.3639985152229582e-5,-4.861495414425678,0.007694560423475102
pfizer,postest,BNT162b2,Positive SARS-CoV-2 test,Boosted,22899,30,31,1,848881,113,42778,1.5683487162894256e-10,0.9921592518566472,0.9920405168928755,0.9922765733089455,6.0372960493413446e-5,1.3311642032275432e-4,0.007870566050046914,1.2521705946661882e-5,1.3656653600189984e-4,0.007872027648566699,1.2847099004034228e-5,-4.844439606971242,0.007729913608403445
pfizer,postest,BNT162b2,Positive SARS-CoV-2 test,Boosted,22899,31,32,1,805990,103,35136,1.5857452570691943e-10,0.9920334493355082,0.9919104738373161,0.9921521842992799,6.164430557323282e-5,1.2779314879837218e-4,0.007998359198845286,1.2591028505276903e-5,1.3064923154785727e-4,0.00799982896360529,1.2873251273909932e-5,-4.828335117080186,0.007767594477462382
pfizer,postest,BNT162b2,Positive SARS-CoV-2 test,Boosted,22899,32,33,1,770751,117,33758,1.9698066483520767e-10,0.9918822036078466,0.991757814598181,0.9920051791060387,6.318751523401229e-5,1.5179999766461543e-4,0.008150159196509901,1.4032849534052462e-5,1.5521080479455462e-4,0.008151640484055677,1.434924393609266e-5,-4.809536085597553,0.007814954838018202
pfizer,postest,BNT162b2,Positive SARS-CoV-2 test,Boosted,22899,33,34,1,736876,129,55578,2.3761667934331377e-10,0.9917083416966095,0.9915797121525235,0.991835557729222,6.499966598703031e-5,1.750633756561484e-4,0.00832522257216605,1.5412121549922977e-5,1.819406295286821e-4,0.008326719185093222,1.6018979150314954e-5,-4.788285755715713,0.007871426682573061
pfizer,postest,BNT162b2,Positive SARS-CoV-2 test,Boosted,22899,34,35,1,681169,110,38640,2.371117488722313e-10,0.991548614900107,0.9914171583330741,0.9916786579556666,6.675861403399906e-5,1.6148709057517297e-4,0.008486709662741223,1.5395946677054887e-5,1.6621486444422283e-4,0.008488219316112615,1.584796544767966e-5,-4.769076039630955,0.007931897737032697
pfizer,postest,BNT162b2,Positive SARS-CoV-2 test,Boosted,22899,35,36,1,642419,93,37509,2.2537672814604435e-10,0.9914044367298129,0.991270153139833,0.9915373068083193,6.838816464463187e-5,1.4476533228313608e-4,0.00863147499502436,1.501037905568633e-5,1.4912975571583885e-4,0.00863299512790785,1.5464035249437937e-5,-4.752163774085699,0.007990403573896956
pfizer,postest,BNT162b2,Positive SARS-CoV-2 test,Boosted,22899,36,37,1,604817,92,36583,2.515393385058107e-10,0.9912546045136248,0.9911160803892245,0.9913903016150781,7.016178921383164e-5,1.5211212647792637e-4,0.008783587121502285,1.5857579259099e-5,1.5686822813073604e-4,0.008785118824608577,1.635464328611983e-5,-4.734696031582692,0.008056906879958955
pfizer,postest,BNT162b2,Positive SARS-CoV-2 test,Boosted,22899,37,38,1,568142,106,32827,3.2845290622618794e-10,0.9910694345105998,0.9909266698517791,0.9912093721464736,7.24116831593401e-5,1.8657307504109887e-4,0.008970160196543384,1.8119888430176158e-5,1.9214193851276702e-4,0.008971709306571,1.8662474758213054e-5,-4.713679062919176,0.00814385087994133
pfizer,postest,BNT162b2,Positive SARS-CoV-2 test,Boosted,22899,38,39,1,535209,96,28130,3.3519869824042785e-10,0.9908913320649423,0.9907443268717011,0.99103692374671,7.463705934343653e-5,1.793691810115301e-4,0.009149529377554914,1.830514846683627e-5,1.842270905936718e-4,0.009151094576158024,1.88025986182303e-5,-4.693881781039684,0.008231059597118963
pfizer,postest,BNT162b2,Positive SARS-CoV-2 test,Boosted,22899,39,40,1,506983,78,24479,3.035111363444156e-10,0.9907386728258073,0.9905874270981457,0.9908885050419953,7.659563757651716e-5,1.53851312568666e-4,0.00930338069012358,1.741889067521756e-5,1.5766988171726757e-4,0.009304957725053895,1.7852598548999208e-5,-4.677207932148765,0.008308654939674833
pfizer,postest,BNT162b2,Positive SARS-CoV-2 test,Boosted,22899,40,41,1,482426,85,39610,3.652868518913975e-10,0.9905648109145702,0.9904079111410147,0.9907174701537051,7.888757754343494e-5,1.7619282542814856e-4,0.00947957351555173,1.9109111475583507e-5,1.837525955054115e-4,0.009481166074261372,1.9930767250057294e-5,-4.658447966665462,0.008399713714234426
pfizer,postest,BNT162b2,Positive SARS-CoV-2 test,Boosted,22899,41,42,1,442731,83,26561,4.235255876817572e-10,0.9903782274000718,0.9902170870920959,0.9905365406851007,8.14636799289972e-5,1.8747275433615446e-4,0.009667046269887883,2.057587916833914e-5,1.932889156957586e-4,0.009668656403810892,2.1216214696473258e-5,-4.638865923967876,0.008507401737846705
pfizer,postest,BNT162b2,Positive SARS-CoV-2 test,Boosted,22899,42,43,1,416087,73,26909,4.2172637892243244e-10,0.9902043654888346,0.9900389846464384,0.9903683328197574,8.39494328537035e-5,1.754440778010368e-4,0.00984249034768892,2.0532374755789083e-5,1.8132321235183658e-4,0.009844115873724437,2.1222276699728008e-5,-4.620881375522561,0.00861224338415558
pfizer,postest,BNT162b2,Positive SARS-CoV-2 test,Boosted,22899,43,44,1,389105,66,23647,4.3599748468149417e-10,0.9900375711349648,0.9898665362466746,0.9902043654888346,8.644344443592816e-5,1.6962002544300382e-4,0.010012110373131924,2.0877011026884758e-5,1.749509938409298e-4,0.01001375028627092,2.153497859780368e-5,-4.6037961018471645,0.008719352248254188
pfizer,postest,BNT162b2,Positive SARS-CoV-2 test,Boosted,22899,44,45,1,365392,82,21566,6.143180232012682e-10,0.9898142363221561,0.989637547387972,0.9899895117448668,8.983864699880627e-5,2.244165170556553e-4,0.01023652689018758,2.4779877479878e-5,2.3126734505087883e-4,0.010238191988481167,2.5539205674502427e-5,-4.581630238584853,0.008865154804301275
pfizer,postest,BNT162b2,Positive SARS-CoV-2 test,Boosted,22899,45,46,1,343744,68,17262,5.756050312064173e-10,0.989619171738817,0.9894354152472655,0.9898001012074215,9.290589355215464e-5,1.9782163470489667e-4,0.010434348524892476,2.3987023981214583e-5,2.029372177904315e-4,0.010436033192466455,2.4609752353278856e-5,-4.562490731139078,0.008995806901162388
pfizer,postest,BNT162b2,Positive SARS-CoV-2 test,Boosted,22899,46,47,1,326414,76,14014,7.13472383047289e-10,0.989388769368641,0.989197945319722,0.9895767663946128,9.657067804608817e-5,2.328331505388862e-4,0.010667181675431361,2.670468463921644e-5,2.379692456061797e-4,0.01066889345285157,2.7296944366456763e-5,-4.5404229254332735,0.009148699107621748
pfizer,postest,BNT162b2,Positive SARS-CoV-2 test,Boosted,22899,47,48,1,312324,55,26239,5.639342331696238e-10,0.9892149074574038,0.9890184293625911,0.989407145017796,9.937024590988827e-5,1.7609917905764527e-4,0.010843280854489008,2.3743117612199466e-5,1.838376613175478e-4,0.010845008139190265,2.478866509045036e-5,-4.524050384201943,0.009262674642994193
pfizer,postest,BNT162b2,Positive SARS-CoV-2 test,Boosted,22899,48,49,1,286030,64,18129,7.824453019159813e-10,0.9889929861560686,0.9887894405038885,0.9891937047853017,1.0312779247529522e-4,2.2375275320770548e-4,0.011067033607696713,2.796596489499798e-5,2.3110241267307855e-4,0.011068785928779929,2.888780139127868e-5,-4.503626210472961,0.009420692882192418
pfizer,postest,BNT162b2,Positive SARS-CoV-2 test,Boosted,22899,49,50,1,267837,64,16756,8.923651842093085e-10,0.9887569297399986,0.9885449030189778,0.9889647159265991,1.0725050068304182e-4,2.3895130247127917e-4,0.011305984910167993,2.9865343987894002e-5,2.4669752955552046e-4,0.011307765784662424,3.083719095984739e-5,-4.482265551722706,0.009592535699100421
pfizer,postest,BNT162b2,Positive SARS-CoV-2 test,Boosted,22899,50,51,1,251017,53,15676,8.413201817563967e-10,0.9885477300419246,0.9883286357635365,0.988763997297366,1.1099537180271625e-4,2.1114107809431232e-4,0.011517125988262305,2.899939559305539e-5,2.1797020388439353e-4,0.011518929156172177,2.9940509951758038e-5,-4.463763583228381,0.009747547728748945
pfizer,postest,BNT162b2,Positive SARS-CoV-2 test,Boosted,22899,51,52,1,235288,45,14302,8.130102601534939e-10,0.9883583195044794,0.9881321576687238,0.9885816543172881,1.1449651075337213e-4,1.9125497262928836e-4,0.011708380960891593,2.8507881460782996e-5,1.9726935376751588e-4,0.011710202420366031,2.9407178850393037e-5,-4.447294815410383,0.009892670086493575
pfizer,postest,BNT162b2,Positive SARS-CoV-2 test,Boosted,22899,52,53,1,220941,54,11011,1.106489476075413e-9,0.9881166090425155,0.9878819661379191,0.9883484249241651,1.1909404470251469e-4,2.444091409018697e-4,0.011952790101793462,3.325580655897476e-5,2.5068648637356465e-4,0.01195464143404956,3.411410956681791e-5,-4.426635671491153,0.010081968250782822
pfizer,postest,BNT162b2,Positive SARS-CoV-2 test,Boosted,22899,53,54,1,209876,57,9995,1.294396304577722e-9,0.9878494553740292,0.987603504377645,0.9880897523245196,1.2425303739330162e-4,2.7158893823019304e-4,0.012224379040023655,3.5967948407117804e-5,2.782523797900903e-4,0.0122262672592343,3.685542768954399e-5,-4.404168587706602,0.01028780986910258
pfizer,postest,BNT162b2,Positive SARS-CoV-2 test,Boosted,22899,54,55,1,199824,55,19655,1.37780242754166e-9,0.987576647659649,0.9873208020829505,0.9878282527019271,1.2951486342642992e-4,2.752422131475699e-4,0.012499621253171226,3.710854447620822e-5,2.8952092183461513e-4,0.012501547358471903,3.9038992727183126e-5,-4.381902853657316,0.010490234450684475
pfizer,postest,BNT162b2,Positive SARS-CoV-2 test,Boosted,22899,55,56,1,180114,46,14493,1.418318669308245e-9,0.9873250426173709,0.9870578889488846,0.9875865422399633,1.347149673774882e-4,2.553938061449971e-4,0.012755015059316222,3.7650953536569704e-5,2.6613516773747503e-4,0.012756973783168896,3.923948938541852e-5,-4.361677193521857,0.010695681714823274
